Price,Close,High,Low,Open,Volume
2000-03-28,62.262760162353516,64.5499665769178,62.04039388608624,63.914631461761054,8524482
2000-03-29,60.483821868896484,62.23099230520884,60.22968783975468,62.16745676984833,7648666
2000-03-30,62.389808654785156,62.516875640075924,60.324973185922005,60.42027241085279,9579268
2000-03-31,60.16616439819336,62.89810373253064,59.4990654797174,62.32630408010112,8383899
2000-04-03,62.00862121582031,62.19922376337942,60.706187374791625,60.992089168055266,8070518
2000-04-04,61.59565734863281,64.51819463313049,58.48251751384391,61.75449213118381,17433891
2000-04-05,63.533451080322266,63.9146522735424,60.865046783932996,61.24624797715314,9093401
2000-04-06,62.389808654785156,65.05821128974218,62.326277190214356,62.771009610657465,9296220
2000-04-07,62.580448150634766,63.88288247759175,61.75451428612916,62.77104671315469,5627794
2000-04-10,62.07215881347656,63.7240259810915,61.78625701071043,63.40636046613484,5760636
2000-04-11,60.67441940307617,61.81802251612753,59.88025361668083,61.81802251612753,8094680
2000-04-12,57.81541061401367,60.801478958757656,56.76710687491294,60.801478958757656,9293919
2000-04-13,56.227088928222656,58.10132252172971,55.90941933002954,57.18008961050089,8615274
2000-04-14,53.36808395385742,57.307157850470986,52.28801622069094,55.81412125338028,12323972
2000-04-17,56.86240768432617,57.053006143403245,52.51036626980647,52.796268014571446,10428097
2000-04-18,56.67183303833008,58.51430329211828,55.94119849231845,57.05303420009502,8582953
2000-04-19,53.36808395385742,55.78235348165904,52.2562484489697,55.78235348165904,15349527
2000-04-20,52.85981369018555,53.49514881812718,51.87504525591364,53.36808179253885,11122432
2000-04-24,54.13047409057617,54.47990733328541,51.46207109520582,51.84327210256583,8915163
2000-04-25,57.18007278442383,57.43420676573544,54.09870130313258,54.13046906483387,10016914
2000-04-26,56.16353225708008,57.91070222139516,55.40113037561724,57.18006809903053,6467209
2000-04-27,56.227088928222656,57.497755152543455,55.242320474894996,55.65528527393528,6608105
2000-04-28,56.67183303833008,57.27540053042006,55.9729662698367,56.92596714617337,5113476
2000-05-01,56.925941467285156,57.529508687110244,56.13177578063089,57.18007546049041,4389121
2000-05-02,56.6082649230957,57.75186361251663,56.25883176487549,56.41766243742639,4272910
2000-05-03,54.956424713134766,56.48122921798869,54.16225874230325,56.163559584735296,5798815
2000-05-04,54.70227813720703,55.4964479828333,54.479911878399705,55.46468021553223,3798340
2000-05-05,54.829345703125,55.71881480347323,54.13047915235501,54.19401063144769,4911075
2000-05-08,55.849639892578125,56.16769268045373,54.76826934809626,54.990903862983224,5048937
2000-05-09,55.467979431152344,56.294913437464274,55.08632258029246,56.23130125495875,5088685
2000-05-10,52.414710998535156,53.782328637133574,51.93763573919411,53.686914397474254,10473284
2000-05-11,53.146240234375,54.70469080324682,52.51014243680396,52.923605599120584,8479085
2000-05-12,53.146240234375,53.814148201183706,52.54194448395068,52.79638522739729,5857286
2000-05-15,53.01899719238281,53.36885202296942,51.905820516310825,52.92357891591457,6179559
2000-05-16,55.467979431152344,55.59519973512008,53.43245862871192,53.49607081121744,7600027
2000-05-17,54.89550018310547,55.40438149250409,54.00495789165788,54.70467172260302,5778627
2000-05-18,53.97317123413086,54.60926899107784,53.273457203816825,54.004973279246556,4787751
2000-05-19,54.163963317871094,54.70465051475504,53.432447734464866,53.97313493134882,6714483
2000-05-22,55.595191955566406,55.59519195556641,52.63732740904269,53.94133229645729,7080792
2000-05-23,54.64103317260742,55.976843934935886,54.51381290662176,55.46796287099321,6253929
2000-05-24,55.78603744506836,55.97686588836635,53.01900065098531,54.195785527091545,8560673
2000-05-25,54.19578170776367,57.12184470574969,54.1321695237848,56.23130255734943,6242110
2000-05-26,54.41841506958008,54.545635373782474,53.209824210178915,53.6868993356771,4494557
2000-05-30,56.45396423339844,56.48577034068652,54.800103509052946,54.83190961634103,3783905
2000-05-31,54.609256744384766,56.35853533630812,54.54564860737294,56.23131500124016,3904195
2000-06-01,53.94135284423828,55.436190760848426,53.686912174983604,54.73647688987592,5975275
2000-06-02,55.37255096435547,55.849625966164304,54.76825569132812,55.46796515250878,5725072
2000-06-05,57.40807342529297,58.10778286357711,55.18172078234292,55.18172078234292,7616344
2000-06-06,57.185447692871094,58.33043035226933,56.6129583936935,57.12183957564827,5616392
2000-06-07,61.574581146240234,61.956238190397976,56.74021120804617,57.249092681650325,11626813
2000-06-08,60.938453674316406,62.24245885619545,59.79347084027191,60.74762117145382,9754578
2000-06-09,60.906639099121094,61.447326377390446,60.493172118030245,61.00205330674419,4957099
2000-06-12,60.477256774902344,61.2882834118766,60.47725677490235,60.62037601710098,3807754
2000-06-13,60.71583557128906,61.03388441408191,59.411825975435406,60.49319691418482,4192996
2000-06-14,59.030147552490234,61.06567254257017,58.775706928730244,60.49317910858841,5525600
2000-06-15,59.44365310668945,60.55683054182689,58.96657764320859,59.03018580985114,5634070
2000-06-16,57.6307487487793,59.88890501418321,57.63074874877929,59.18919507966876,8416325
2000-06-19,61.25649642944336,61.25649642944335,57.63072390176852,57.75794420419798,6337923
2000-06-20,59.22099304199219,61.41554085755186,58.712111682840174,61.06568593839597,7430575
2000-06-21,58.26683044433594,58.99834623119936,57.75794919068422,58.80751373055816,6785402
2000-06-22,56.89921951293945,58.17141872962532,56.6129727601892,58.076004499056594,5076343
2000-06-23,56.9310188293457,57.82155695664459,56.3903314854483,57.75794883085621,3515501
2000-06-26,58.2191162109375,58.90292279756069,57.439891351819035,57.50350353348255,3792691
2000-06-27,55.849639892578125,57.4080896188734,55.34076274185505,56.80379419516167,6911863
2000-06-28,57.90109634399414,58.616709378114805,55.91327965296211,55.97688780528504,6732684
2000-06-29,58.01240158081055,58.203230059102836,56.008682253519325,56.8674185279235,8042171
2000-06-30,55.75423812866211,57.59893090265079,55.27716290137726,57.34449023995965,9008780
2000-07-03,55.72240447998047,55.913236913168475,55.118109220129114,55.340747735688815,2410402
2000-07-05,53.43247604370117,53.750528937803615,51.46056272002676,53.750528937803615,14999222
2000-07-06,51.52418518066406,53.4960988969057,50.88808332686911,53.432486681003475,13527604
2000-07-07,53.46426773071289,53.46426773071289,51.71498946790978,52.25567680548136,9447158
2000-07-10,52.57372283935547,53.400652788511735,52.351088321626094,53.273432483945896,4405961
2000-07-11,51.905826568603516,52.923585086879335,51.39694527894365,52.54192411963444,5878311
2000-07-12,53.24165725708008,53.87775503909717,52.22389430818012,52.51014115281958,5805823
2000-07-13,52.923583984375,53.90954044729056,51.905825487301136,53.65509980776114,5930506
2000-07-14,52.89177322387695,53.36884832902352,52.47830623759646,52.796354954013125,4204920
2000-07-17,53.68693161010742,54.89552319606537,53.01902765731023,53.14624397694666,6937804
2000-07-18,52.57372283935547,53.33704466675048,52.22386801706026,52.987189844455266,6749524
2000-07-19,55.340755462646484,55.722412260226996,51.39693065124884,52.09664019487011,8139344
2000-07-20,59.66625213623047,59.95249886773051,56.86740919404744,56.99462951237593,24108626
2000-07-21,58.394046783447266,59.539025465192694,57.88516556443003,59.539025465192694,9378854
2000-07-24,57.249061584472656,58.83931329515246,56.80379256745786,58.075991499375796,7127862
2000-07-25,56.99463653564453,57.694346342152365,56.10409419760638,57.63073820567178,5822977
2000-07-26,55.91324234008789,57.18544108697098,55.40436121691763,56.48573157313315,6977238
2000-07-27,56.135887145996094,56.740182575698874,55.62700592918462,55.9132526289019,4233580
2000-07-28,56.89921951293945,57.24907439905417,55.404381676867786,56.54936462682474,5601958
2000-07-31,57.12185287475586,57.85336872886657,56.00867604532077,56.23131059899899,5348721
2000-08-01,56.23129653930664,57.21725279711178,56.104076246007814,56.994618299099585,3134339
2000-08-02,58.13961410522461,58.45766287997626,56.358529595692424,56.48574991780187,6148283
2000-08-03,59.030147552490234,59.28458817625023,57.15365302856476,57.503507870973856,5823500
2000-08-04,58.966522216796875,59.28457087314774,58.171394484356114,59.03013032365009,4665683
2000-08-07,59.18916702270508,60.55678419991733,58.934726428756605,59.348193409183644,6182592
2000-08-08,60.560855865478516,60.94294378437076,58.8733039395612,58.93698729217001,6000588
2000-08-09,60.49720764160156,61.54794690888201,60.497207641601555,60.62457034662849,6888328
2000-08-10,61.006656646728516,61.26138204920415,60.05143842023927,60.49720584177723,5736369
2000-08-11,61.452415466308594,62.05738719610858,60.720081053098696,61.006648107168054,6424950
2000-08-14,62.78972244262695,63.01260612515521,60.78376523428437,61.13401160191281,5177072
2000-08-15,62.15290069580078,62.47130939871534,61.516091421147195,62.18474237920979,4579493
2000-08-16,62.34394836425781,62.63051539127225,60.87927967611805,61.67529332308676,6219516
2000-08-17,62.407630920410156,62.56683528433823,60.87928284970016,61.006645527725,4537966
2000-08-18,61.35689163208008,62.85340207652819,61.197687268784634,62.34395136645325,4317365
2000-08-21,61.8663444519043,62.248432497490356,61.16584766886906,61.67529839631715,3382973
2000-08-22,61.834503173828125,62.24843290901323,61.64346118256623,61.738982178197176,2896792
2000-08-23,62.78972244262695,63.04444781282733,61.070328226568556,61.29321190909681,4446755
2000-08-24,63.585716247558594,63.9041208073686,62.503135865500454,62.66233611261207,6263762
2000-08-25,65.71905517578125,66.16482657279221,63.2991684070486,63.33101009231824,8659834
2000-08-28,66.99266052246094,67.85235729089986,66.10112207892772,66.1648054291163,8929284
2000-08-29,67.69316864013672,68.39366532631999,66.73795069103583,66.9926760195411,6317840
2000-08-30,66.38771057128906,66.9926822665048,66.00562254290206,66.6105942381178,5155525
2000-08-31,67.25535583496094,68.3618176125403,67.05634940273079,67.18371205574665,5721097
2000-09-01,68.07527160644531,68.74392269165456,67.56582083737815,67.78870453244791,6042010
2000-09-05,66.83348083496094,67.91606159672432,66.64243884518608,67.66133623329902,4301257
2000-09-06,66.9608383178711,68.71206997347004,66.41955001180884,66.6742712898695,6770758
2000-09-07,67.94790649414062,68.52103655613426,67.18373036775685,67.18373036775685,4835449
2000-09-08,65.97379302978516,67.72502913326886,65.91011371276569,67.50214542531758,5223410
2000-09-11,63.426544189453125,65.33698065100975,62.980776765913596,65.14593863108963,7968114
2000-09-12,63.68125915527344,64.6364772294849,63.2036501181677,63.58573816096992,5231778
2000-09-13,65.05040740966797,65.62353744504857,62.53499546018713,62.72604151570614,5725386
2000-09-14,64.63648223876953,65.8145840795207,64.34991516806207,65.20961231459597,4629073
2000-09-15,63.68125915527344,64.8275232836801,63.55389647433935,64.60463554285434,5733858
2000-09-18,62.78972244262695,64.19071197872903,62.69420144519889,63.80862392342846,4113709
2000-09-19,63.64942169189453,64.31807682756192,62.43947817553303,62.53499917617453,3494686
2000-09-20,63.553897857666016,64.47727426534532,62.91708443913464,63.52205617034238,4836076
2000-09-21,61.898189544677734,64.5409602567463,61.13401341145726,63.26733336804553,4500101
2000-09-22,63.108158111572266,63.33104188918789,61.80268901595492,62.662386490750954,6202885
2000-09-25,62.66236877441406,64.5091259413143,61.64347121258521,63.426544994977384,4488386
2000-09-26,60.68824768066406,62.089237390120736,60.306159578084966,61.13401916646741,6503191
2000-09-27,60.11511993408203,61.29322191437657,58.84149287517795,61.16585920848617,6222549
2000-09-28,58.714141845703125,60.56089941558216,58.58678318007402,59.7967270938586,5553319
2000-09-29,57.376808166503906,59.57381119567687,56.1668648228076,58.841476852619216,10035952
2000-10-02,60.019596099853516,60.942972624964135,57.376821093247855,57.376821093247855,9280321
2000-10-03,56.326080322265625,60.81560825586956,56.03951323895032,60.56088286305344,12284433
2000-10-04,58.26836395263672,58.52308936975599,55.30718402781694,56.230564681271574,12205669
2000-10-05,57.66337966918945,58.36387238242287,56.83552427486012,57.98178433913513,5802162
2000-10-06,59.09619903564453,59.15988240063859,57.44048846402631,58.07730178602857,6389386
2000-10-09,60.0832633972168,60.815597758761015,58.23650665085469,59.0643660674083,5123308
2000-10-10,58.52309799194336,59.669362537858845,57.281312416932316,59.41463708321096,5872453
2000-10-11,57.05839920043945,57.536008164910434,54.765875357861205,56.994719902450846,9179487
2000-10-12,52.537044525146484,58.268357660226556,52.537044525146484,58.20467834561801,10151325
2000-10-13,55.56191635131836,56.26241336826313,53.07834932408003,53.07834932408003,9510860
2000-10-16,56.612632751464844,57.63152999340026,55.307164434804065,56.803674713831604,8065078
2000-10-17,57.567874908447266,58.013642385191744,55.30718769789608,57.0265823447524,9291095
2000-10-18,48.620635986328125,50.49923430274449,45.97786573571101,49.28928693695223,31147579
2000-10-19,49.130088806152344,50.18082780272301,47.219648722949444,49.92610245829596,18793377
2000-10-20,48.27041244506836,49.034584739830905,47.983845293538884,48.46145450236159,9800183
2000-10-23,47.31516647338867,48.3977469873176,46.39178622596378,48.27038433476201,9768176
2000-10-24,46.58282470703125,48.07933055065092,45.946011547200214,47.37883810763009,9232205
2000-10-25,44.60871887207031,46.32811286910563,44.29031016708582,46.10522514938137,14705191
2000-10-26,47.251495361328125,47.315178736905516,44.64056234001006,44.8316084011539,10601942
2000-10-27,47.72911834716797,47.72911834716797,46.359970094093335,47.378871876026,6727244
2000-10-30,47.5380744934082,47.76095823335779,46.00972187845786,47.63359551544526,8455864
2000-10-31,50.18083953857422,50.499248326368615,47.760952266163265,47.760952266163265,11404120
2000-11-01,50.21267318725586,50.88132828204585,49.54401809246586,50.14898981366243,7809645
2000-11-02,51.932071685791016,52.1231136913227,50.180835684200254,50.435561068634854,7787575
2000-11-03,51.00871276855469,52.28234023049711,50.626628595562224,52.218660890195125,6117531
2000-11-06,51.10420608520508,52.1549450384448,50.65843471804675,50.88132243441978,4653131
2000-11-07,52.12313461303711,52.72810662750198,51.29527881412572,51.51816259857223,5669948
2000-11-08,51.00983428955078,52.9227014471043,50.627260043887766,52.85894110820793,7312377
2000-11-09,50.72290802001953,51.00983975268749,48.81004065759856,49.35201784392889,9464103
2000-11-10,47.43912887573242,50.180907979192135,47.43912887573243,49.98961888761392,7121063
2000-11-13,49.70269012451172,50.72288366152284,46.73774387999675,46.83338638803528,9084405
2000-11-14,50.7547607421875,50.94604980975706,50.244661989681546,50.62723605406101,5387841
2000-11-15,50.69102478027344,51.04171682336785,49.798351534639345,50.754785119580774,4351674
2000-11-16,50.11714172363281,50.850407727369806,50.11714172363281,50.62724052114725,3911726
2000-11-17,51.998146057128906,52.28507773690567,50.11715717891917,50.14903938128577,8072400
2000-11-20,52.66764831542969,52.66764831542969,51.456165323148035,51.77497920791351,7768224
2000-11-21,50.24467086791992,53.24149953305248,50.24467086791993,52.66763629970176,7511012
2000-11-22,50.24467086791992,51.424275459216105,50.149028352614934,50.24467086791993,5791807
2000-11-24,50.977935791015625,51.902490940216175,50.627243862270696,50.69100825154812,2612385
2000-11-27,50.212799072265625,52.03002759323323,50.21279907226563,51.23299696884235,4044045
2000-11-28,49.92586898803711,51.392401356170204,49.67081952655648,50.37220351024769,5019859
2000-11-29,50.9141731262207,50.977933441799564,49.32011638762792,49.8620933177086,5778732
2000-11-30,47.69416427612305,49.98960420556498,47.05654094273391,49.98960420556498,11141364
2000-12-01,48.77815628051758,50.65914542182205,48.140532497807435,48.172414704633404,7871255
2000-12-04,50.1809196472168,50.59537197894404,48.84191197786509,48.96943671164911,5822873
2000-12-05,52.731407165527344,53.43279112490374,50.81854034149687,51.232992648964334,8163193
2000-12-06,49.35198211669922,51.934353628976424,48.36366694271316,51.90247551457232,10561357
2000-12-07,47.50290298461914,48.93755314663524,47.50290298461914,48.491214555449936,8286412
2000-12-08,49.479530334472656,50.49972817914583,48.84191075231295,49.98962925680925,6423068
2000-12-11,48.459312438964844,50.117129040586235,47.821689103433926,49.22445637084295,6470138
2000-12-12,47.885467529296875,49.03318996773834,47.184083630074035,48.58685549928026,8277312
2000-12-13,46.54645538330078,49.28823445356758,46.25952785554736,48.39556153545,7314260
2000-12-14,47.15219497680664,47.789818466406324,46.833385267386795,46.92902777313675,6413444
2000-12-15,44.79301071166992,46.259543243900175,44.53796122165061,45.908851212814,14910207
2000-12-18,46.16389083862305,46.16389083862305,45.07993267745569,45.07993267745569,8047715
2000-12-19,45.97260284423828,48.172401226014166,45.81319592547228,46.00448504214363,8059744
2000-12-20,43.86845779418945,44.88865581244186,43.26271623854252,43.80469745342953,13158052
2000-12-21,41.60488510131836,44.85675912878571,40.83973683458708,43.61339421303747,13310873
2000-12-22,45.39873504638672,45.59002005610658,43.10329050518878,43.10329050518878,9951644
2000-12-26,43.26271057128906,45.68567647647733,42.97577889855212,45.39874887450157,6330706
2000-12-27,43.198944091796875,44.952403868007096,42.625080827982075,43.230822218083894,8624375
2000-12-28,43.485877990722656,44.984292621217726,41.891820825906066,42.59320890937343,10249336
2000-12-29,43.35836410522461,44.346680038984616,42.975789801437294,44.346680038984616,7263110
2001-01-02,43.26271057128906,44.63360046104385,42.91201856614457,43.10330363412841,8375531
2001-01-03,48.26803207397461,48.45932114437726,42.720718235213056,42.720718235213056,13357315
2001-01-04,47.53478240966797,50.88230361637002,47.27973294225669,48.33181301301846,16129843
2001-01-05,47.94925308227539,48.29994518664652,46.41895582236974,47.9173708716701,8413187
2001-01-08,47.726070404052734,47.917355464655294,46.70587255880965,47.69418820369863,6343781
2001-01-09,47.215972900390625,48.84191224742011,46.64211363057598,48.17240637366874,7894267
2001-01-10,47.66231155395508,48.4274600269943,46.769642406170824,47.184094775995945,8008281
2001-01-11,47.78982925415039,48.0767609069302,46.54646418645241,47.40725507403094,10078210
2001-01-12,47.85358428955078,49.1925916225898,47.12031827215418,47.78981990329363,6744608
2001-01-16,47.311614990234375,47.949238656698675,46.83339825807643,47.82171392340581,5932807
2001-01-17,49.320133209228516,49.862110324161144,48.10865016318911,48.65062727812174,10174442
2001-01-18,55.25,56.11079064469415,52.795152756641144,53.2414912095535,26406165
2001-01-19,56.7484130859375,58.11930246906966,54.708022141520125,54.83554682996869,15441261
2001-01-22,55.37754440307617,56.07893248710382,55.1862593342803,55.85576114582704,10060951
2001-01-23,55.63260269165039,56.07894137417596,54.89933636046034,55.88765220430447,10278937
2001-01-24,56.33396530151367,56.8440600243892,55.568817111060376,55.63257742488482,7071901
2001-01-25,56.49335861206055,56.68464766285463,55.82385711117953,56.17454895508282,5211277
2001-01-26,58.24687194824219,58.788849237848936,55.69638028875153,55.919547647458,9513579
2001-01-29,58.651092529296875,58.916343295575295,57.370748736917804,57.38605072633525,5360750
2001-01-30,59.48252868652344,59.55394201139265,57.845114734021465,58.661273415148,8621132
2001-01-31,57.13100814819336,59.55397404845004,57.13100814819336,59.04387510718312,8696653
2001-02-01,58.17670440673828,58.32463178449406,56.72292580425092,57.33504203930854,5837517
2001-02-02,56.24851989746094,58.146088381648916,55.906755172120626,57.513565553586254,5678106
2001-02-05,57.243247985839844,57.43708547857324,55.75376009803384,55.80477082154523,5348930
2001-02-06,58.248104095458984,59.01325226280199,56.72291249365434,57.24831325824751,7872614
2001-02-07,59.70353317260742,60.05590440520775,57.53825325244828,57.91105038535039,9421217
2001-02-08,58.26853942871094,60.362329251587305,58.232794093728764,59.703548963228044,8766317
2001-02-09,57.19613265991211,58.723063339035996,56.68545224904479,58.232812915876394,6609465
2001-02-12,58.677085876464844,59.095841394414585,56.32796001385861,56.45563007488722,7038848
2001-02-13,58.08981704711914,59.94358249808883,57.742552123356525,58.294088374120115,7524087
2001-02-14,58.779232025146484,59.32566179614808,57.451466367387525,58.08981680877204,7356413
2001-02-15,59.637142181396484,60.5870076327774,59.43287096156593,59.64735920647709,8471240
2001-02-16,58.728153228759766,59.1111593267464,58.18683006449853,58.49834549456772,7398358
2001-02-20,56.94076156616211,59.03454685459364,56.57307089170026,58.49833434421957,7058722
2001-02-21,54.90316390991211,56.94077435211506,54.79081327714297,55.94495031275275,9578117
2001-02-22,55.6130256652832,56.63438239359505,52.794070499098794,54.38739351590756,12247614
2001-02-23,53.1107063293457,54.89808820087607,51.19565839953709,54.89808820087607,15979324
2001-02-26,53.774566650390625,54.02990680975608,52.00250904169898,54.02990680975608,8727929
2001-02-27,52.39059829711914,54.57630793754103,52.37527887368315,53.57026725886602,10238143
2001-02-28,51.01689147949219,52.87576711960886,50.608348905440266,52.57446462789042,12482127
2001-03-01,54.15754318237305,54.33628199776392,49.7912348803277,50.71045725176901,15796692
2001-03-02,52.242523193359375,54.97465929433039,51.54799755826349,53.11067718067905,15423793
2001-03-05,53.57538604736328,53.92775731977359,52.41614679248469,52.502960953974394,7054119
2001-03-06,54.132015228271484,55.357646515306044,53.74900519636078,54.25968523890839,8493520
2001-03-07,54.92356872558594,55.28104639243777,53.95838391556435,54.87249990526444,8147189
2001-03-08,54.372032165527344,54.81631986024752,53.810283341467475,54.72950572600305,7106106
2001-03-09,50.705360412597656,53.62644747543326,49.99551556552788,53.62134100048591,17455753
2001-03-12,48.764774322509766,50.25084796473782,48.524753734927266,49.99550795464539,15161561
2001-03-13,50.24577713012695,50.271313594488355,48.10602844702598,48.56564405151852,12685783
2001-03-14,48.49412155151367,50.50619915732575,47.66682364802594,48.71882276633697,14901944
2001-03-15,48.80052947998047,49.98019860823988,48.60136472100418,49.02523069035324,8807320
2001-03-16,46.01224136352539,47.95282515380841,45.041949468383876,47.95282515380841,20950752
2001-03-19,47.28892517089844,47.391058763427104,45.552613343913926,46.471836053670515,10706333
2001-03-20,45.09299850463867,46.99783611389573,44.99086492000201,46.778241367438,10565751
2001-03-21,45.491336822509766,46.77825039525096,44.81213470100758,45.16960842932447,11519598
2001-03-22,45.50154113769531,46.47183260950491,44.76105736399299,45.51175816405071,13941297
2001-03-23,47.753631591796875,48.509438742761745,46.10924487392328,47.748525117160526,12796346
2001-03-26,48.71882629394531,48.85160281217336,47.8762048281444,48.64222508349061,8975935
2001-03-27,50.81259536743164,51.067935370315084,47.988539989034685,48.00385941111211,12396355
2001-03-28,48.213294982910156,50.27644338019503,48.13158722495715,49.995566594414115,12437463
2001-03-29,48.53501892089844,49.57169949954441,48.13668905453242,48.23882272325555,11039170
2001-03-30,49.117149353027344,49.82188773173024,48.58604335035241,49.28056470366622,9896520
2001-04-02,48.34093475341797,50.09767285994233,47.789402639642,49.76573148120668,9191202
2001-04-03,46.16032791137695,48.335821264593314,46.01222787511714,48.31028888354853,13943180
2001-04-04,46.982521057128906,48.02941392137829,45.98669703207709,46.190968313467195,14137318
2001-04-05,50.15382766723633,51.06794372294361,48.7852068211059,48.923089793151256,13081381
2001-04-06,50.02107238769531,51.06796538465183,49.22951954369411,50.04660477283058,14041713
2001-04-09,49.025230407714844,50.4244901876814,47.901732513126575,50.30192663280271,9922984
2001-04-10,50.58281326293945,51.01688819161981,49.311219183247616,49.535916361875096,10982372
2001-04-11,49.75551223754883,52.05867568974893,48.92310361976207,51.83397850616359,12027326
2001-04-12,49.12739944458008,49.79128244983617,48.59118656151956,49.22953717249737,9822045
2001-04-16,49.408241271972656,51.01177651772645,48.616688638137994,49.12736880845702,9611171
