Price,Close,High,Low,Open,Volume
2000-05-31,0.6326603293418884,0.6872648333591513,0.6312482344826407,0.654314176773866,433507200
2000-06-01,0.6712602376937866,0.6745550922654437,0.6053581183279534,0.6157143524086557,903840000
2000-06-02,0.6971504092216492,0.7512842026264813,0.6703188449219405,0.7060945489044205,792848000
2000-06-05,0.6877356171607971,0.7173913741142788,0.6754966216068713,0.7027988532013697,323668800
2000-06-06,0.6995037794113159,0.72868881420877,0.6802042627075001,0.6926786631004965,525481600
2000-06-07,0.7272769808769226,0.7305718866028253,0.6900892243959759,0.7051532666931827,337019200
2000-06-08,0.7140963077545166,0.7418692482140333,0.7013865999388964,0.7352794893093699,238526400
2000-06-09,0.7211578488349915,0.7376331296886778,0.7108016132400965,0.7286889891964785,252358400
2000-06-12,0.6867942214012146,0.7263354979202536,0.6844407463756521,0.7258647828034078,290337600
2000-06-13,0.7117428779602051,0.7131549728342347,0.6641988980208123,0.6867941255023753,351456000
2000-06-14,0.6811458468437195,0.7249234089444686,0.6787923215190346,0.713155078410374,277446400
2000-06-15,0.6957381963729858,0.703269385056295,0.6703187313548121,0.6872647732105482,248572800
2000-06-16,0.6867942214012146,0.7060945970578866,0.6707896057524599,0.7042109321211734,303564800
2000-06-19,0.72774738073349,0.7371622333970929,0.6764377887444876,0.6820870221302875,394004800
2000-06-20,0.7625819444656372,0.7828228976056174,0.7409280916456347,0.7418694716929305,501390400
2000-06-21,0.8378986120223999,0.8576688423821159,0.7578746516814104,0.7606988912938689,490000000
2000-06-22,0.8096542358398438,0.8680252159447285,0.8068300460474082,0.8397815582439312,467712000
2000-06-23,0.778586745262146,0.8228350369124744,0.7654063153470121,0.8101253222716381,204965600
2000-06-26,0.8153034448623657,0.8247182988129776,0.7851770284214302,0.7908254078309487,185354400
2000-06-27,0.7795278429985046,0.836015109898653,0.7776450329845124,0.810124976396237,203470400
2000-06-28,0.8200104236602783,0.8341322265743445,0.77576215479024,0.8030644311131008,286428800
2000-06-29,0.7719968557357788,0.8124795190863362,0.7691718103647909,0.7992990913409102,203660800
2000-06-30,0.7889426350593567,0.8275425274587926,0.7785864008129412,0.7955324448667702,323097600
2000-07-03,0.8030645847320557,0.8181277703121682,0.7851771586992563,0.7851771586992563,70828800
2000-07-05,0.7776450514793396,0.8313081297744394,0.7644646268779949,0.8021230906232577,265216000
2000-07-06,0.7804695963859558,0.7974164532815607,0.7475189724105941,0.7908258357488334,309545600
2000-07-07,0.8200104236602783,0.8256596576750104,0.7851770085020032,0.7922374825847818,263603200
2000-07-10,0.8604931831359863,0.8774400316137941,0.8096542466410453,0.8148328162643707,397796000
2000-07-11,0.8576691150665283,0.8925033420691448,0.8350738334413866,0.8586104447710997,357896000
2000-07-12,0.8868541717529297,0.8877955014730141,0.8491956533399826,0.8755565056145074,225433600
2000-07-13,0.8510792255401611,0.9132149244236496,0.8247183761407985,0.8812056950851611,445659200
2000-07-14,0.8689664602279663,0.8887366918627679,0.8567274676730248,0.8604930872129549,190276800
2000-07-17,0.8783814311027527,0.8859125702007896,0.8604931531193537,0.8774400010060036,260002400
2000-07-18,0.8623760938644409,0.8868541865484987,0.8567277132150166,0.8812058058990743,318404800
2000-07-19,0.7936495542526245,0.8557860483905839,0.7795277517504549,0.8313080126941199,457872800
2000-07-20,0.8303666710853577,0.859551707466965,0.8153034378546983,0.8284838612052594,465572800
2000-07-21,0.8068302869796753,0.8378989984990736,0.797416284674169,0.8188339770702387,196235200
2000-07-24,0.7333968281745911,0.7964739108281224,0.715508547585473,0.7917669104967037,412171200
2000-07-25,0.7541086077690125,0.7625820347850197,0.7390453688034306,0.7578750334323726,211607200
2000-07-26,0.7541086077690125,0.7719968922391628,0.74186955955915,0.7508137017942251,210470400
2000-07-27,0.7832935452461243,0.8021232072303842,0.7512843114931693,0.7531671218256507,294985600
2000-07-28,0.72774738073349,0.7908252997252332,0.706094391115324,0.7875303954269852,237893600
2000-07-31,0.7654059529304504,0.7776449967812022,0.7343381561850796,0.740457200456857,155299200
2000-08-01,0.7428107857704163,0.7705837302497482,0.7418693555911153,0.7578748250638271,137284000
2000-08-02,0.7117428779602051,0.7522255287809053,0.710801498137294,0.7381037252920645,162355200
2000-08-03,0.7230405211448669,0.7239819512854414,0.6665532546098857,0.6863234383999327,339897600
2000-08-04,0.7136257886886597,0.7719967258422358,0.6976211730139364,0.7451651596691613,263121600
2000-08-07,0.7220990657806396,0.7390450579357398,0.7108014527610764,0.7211576860178245,187348000
2000-08-08,0.7042108774185181,0.7230405364956684,0.6976211176912316,0.7220991566144358,176674400
2000-08-09,0.715508222579956,0.7296300719083036,0.7117426541928563,0.7249230737149462,379640800
2000-08-10,0.716450035572052,0.7296304621435558,0.7136258452014108,0.7230406510925015,251714400
2000-08-11,0.7183334231376648,0.7230404223594585,0.6863233446309955,0.7056237157417489,238056000
2000-08-14,0.7089185118675232,0.7183333133412093,0.6976209009370407,0.7169204143494227,156660000
2000-08-15,0.7032696008682251,0.7220992627120052,0.7004454105302417,0.711743026630898,114200800
2000-08-16,0.7305719256401062,0.7381039723308461,0.7051533043722483,0.7060947347895764,143673600
2000-08-17,0.7748207449913025,0.789883977385782,0.7277474335631291,0.7286888133112586,270900000
2000-08-18,0.7531669735908508,0.7804692012787743,0.7512841636289354,0.7738794418310609,190176000
2000-08-21,0.7606990337371826,0.7767036477967479,0.7475186095395956,0.7569325589864142,134467200
2000-08-22,0.778586745262146,0.7955327968129613,0.7588165529035948,0.7625821242599261,276802400
2000-08-23,0.8181277513504028,0.824718416537037,0.7691716702993551,0.7752916203748956,236863200
2000-08-24,0.8451948761940002,0.8529622304513668,0.8040061377296538,0.8235410206143009,310766400
2000-08-25,0.8557863235473633,0.8661425600714475,0.8491957078212183,0.8510793729689471,334460000
2000-08-28,0.8746148943901062,0.8887367478845093,0.8595517113703667,0.8623759010636768,359004800
2000-08-29,0.8915618658065796,0.8953273851232154,0.8689665376164006,0.871790727383204,267030400
2000-08-30,0.8962688446044922,0.9038008890711353,0.8842651578139767,0.8887368001378491,285392800
2000-08-31,0.9179227352142334,0.9263953047167915,0.8877953620854409,0.8882660771509144,419596800
2000-09-01,0.9555813074111938,0.9584054977190092,0.9207470794617776,0.9235712697695928,256872000
2000-09-05,0.940517246723175,0.9659367703776512,0.9376930563233619,0.9438130573108152,298642400
2000-09-06,0.8802642226219177,0.9395757286865674,0.8699079883893043,0.9245124443583651,355404000
2000-09-07,0.9339272379875183,0.9424006109510652,0.877439928472334,0.8906203509718653,217464800
2000-09-08,0.8868541717529297,0.9282782101635568,0.8812057911977385,0.9282782101635568,195518400
2000-09-11,0.8802642226219177,0.9094492605888181,0.8755563680570866,0.8840298425866577,187381600
2000-09-12,0.869907796382904,0.9047421113568404,0.8586101345130663,0.8637887030003061,187997600
2000-09-13,0.8736737370491028,0.8962689685457251,0.8548449305412698,0.8548449305412698,305984000
2000-09-14,0.8564923405647278,0.8981516837818372,0.855786217618427,0.8821470683212286,426552000
2000-09-15,0.8320143222808838,0.8764987645131997,0.8171864430265755,0.86990814902829,394514400
2000-09-18,0.9136856198310852,0.9150976645061215,0.8294253583175273,0.8322495482262577,424536000
2000-09-19,0.9028595089912415,0.9113320790390824,0.8821470391908262,0.9000345145060002,271510400
2000-09-20,0.9195705056190491,0.9254541945752021,0.8821472874324282,0.8948570008294053,227388000
2000-09-21,0.8539037108421326,0.8981519500079899,0.8322498539959162,0.88120599986038,510490400
2000-09-22,0.7861185669898987,0.7898841875429444,0.7531670994409839,0.7578749044619913,726700800
2000-09-25,0.8058885931968689,0.8360150078436439,0.7842355516289505,0.7945909300228012,435551200
2000-09-26,0.7748207449913025,0.8247182459431862,0.7738793652431731,0.8030644000046805,290936800
2000-09-27,0.7371623516082764,0.7945909961441453,0.7268061176041588,0.7795278127069465,402259200
2000-09-28,0.8058885931968689,0.8105963969867446,0.7249232473393352,0.7428106693389502,979585600
2000-09-29,0.387880802154541,0.436836944456176,0.3822324206729236,0.4245978963109313,7421640800
2000-10-02,0.36528635025024414,0.40294484494863897,0.35398873396362013,0.40200343977392544,2424788800
2000-10-03,0.3361012637615204,0.37658394368534603,0.33421762404307315,0.3756425386306035,2038120000
2000-10-04,0.35587143898010254,0.35775422376558774,0.3295105916482431,0.3370426358180541,1466024000
2000-10-05,0.33233487606048584,0.3690519677689239,0.3313934708297564,0.35398875502681654,873006400
2000-10-06,0.3342175781726837,0.3455151914689952,0.31633015553727223,0.34174959690650747,612656800
2000-10-09,0.32762789726257324,0.3445738951752507,0.31821304056984584,0.34080832456527566,597564800
2000-10-10,0.3144474923610687,0.3379841329762345,0.30879823101553366,0.3257451100239544,691101600
2000-10-11,0.2956177294254303,0.31633019931259554,0.2880865643979174,0.3031497743412374,1198422400
2000-10-12,0.30126699805259705,0.3135060183209028,0.29373495291969626,0.305973973188002,1191064000
2000-10-13,0.33233487606048584,0.3332762812912153,0.30126704534554166,0.30503261598911896,1247752800
2000-10-16,0.32386213541030884,0.35022297649574863,0.32197847118296635,0.33610115121352824,820176000
2000-10-17,0.3031497299671173,0.33045198096922823,0.2965599458203448,0.32668638643683506,601720000
2000-10-18,0.3031497299671173,0.31727155792717965,0.2824372631117789,0.2927934965394481,834265600
2000-10-19,0.28526243567466736,0.2984428646401424,0.2758476029338849,0.2885573417986508,1506724800
2000-10-20,0.29373493790626526,0.3069153625838384,0.285262342872123,0.2871451529417835,791263200
2000-10-23,0.3069153428077698,0.30974038733917364,0.29279351400530546,0.3052678903878866,551292000
2000-10-24,0.2843208611011505,0.3144472946612657,0.2833794564036376,0.311623080568727,804451200
2000-10-25,0.2786717414855957,0.28902797762266746,0.27773036146095964,0.2871451924337268,663969600
2000-10-26,0.2786717414855957,0.28432100208048167,0.2636085298063382,0.28337959691617715,721851200
2000-10-27,0.2796132266521454,0.2890280603186615,0.26925698755197214,0.2843210834297272,744503200
2000-10-30,0.2909108102321625,0.3003256419260125,0.28243735863504893,0.2880866196626123,639189600
2000-10-31,0.294676274061203,0.30503248121354615,0.2899692751269668,0.2975013181142909,885880800
2000-11-01,0.308798223733902,0.3144474849462243,0.292793605141114,0.292793605141114,575366400
2000-11-02,0.3361012637615204,0.3379840487313399,0.3172716040074075,0.3182129839224845,590693600
2000-11-03,0.335159033536911,0.3464566745205022,0.3304520581271251,0.3464566745205022,515821600
2000-11-06,0.32292088866233826,0.34080831651446525,0.31444746253177475,0.33798410091419456,393478400
2000-11-07,0.3210371732711792,0.328569192433079,0.31350598371817484,0.3238622178171989,301963200
2000-11-08,0.3022083044052124,0.3229207698456794,0.29844271013004753,0.32197851024352797,422088800
2000-11-09,0.3040911555290222,0.30879813015931046,0.28714513680416304,0.29938415575907035,476834400
2000-11-10,0.2871451675891876,0.29938418785624843,0.2871451675891876,0.29161681030815056,422251200
2000-11-13,0.2918521463871002,0.3012670018031026,0.2749061507724269,0.28243731611076445,431816000
2000-11-14,0.3050326406955719,0.30879823678381796,0.2946764281286287,0.30032566444001846,409001600
2000-11-15,0.29938408732414246,0.30409108601814155,0.2899692603274358,0.301737586671142,282357600
2000-11-16,0.2862037420272827,0.29844276141859144,0.2843209571359665,0.2937349318718766,239372000
2000-11-17,0.2786717414855957,0.289969382786972,0.2749061711077145,0.28902797762266746,446180000
2000-11-20,0.28526243567466736,0.2937350334651439,0.2749062227324666,0.28008391439895974,408066400
2000-11-21,0.28337955474853516,0.2937349345959713,0.28243729497571424,0.28902793461453136,301952000
2000-11-22,0.2786717414855957,0.28808659759803135,0.27678895629665506,0.28337959691617715,280532000
2000-11-24,0.2909108102321625,0.29373500080171266,0.2833796186202484,0.2840856662626359,160932800
2000-11-27,0.28149595856666565,0.3003256206184341,0.2786717430578183,0.29938421544881827,258792800
2000-11-28,0.27161121368408203,0.286203732561666,0.27019911877738095,0.28149590317065315,269124800
2000-11-29,0.2645499110221863,0.27584752616117425,0.25984291076643456,0.272552646093881,492150400
2000-11-30,0.24854537844657898,0.2560765461697496,0.24289611648067316,0.25136956948522726,809597600
2000-12-01,0.25701871514320374,0.2636085002757826,0.25325226529886075,0.25607645533572804,385705600
2000-12-04,0.2513694763183594,0.2589014959988183,0.24760388128260621,0.2589014959988183,371520800
2000-12-05,0.2560763657093048,0.26266700328379977,0.24666239383473762,0.2551349861196079,613978400
2000-12-06,0.21559381484985352,0.22595002538241143,0.21088681437927612,0.22030164492945242,1374464000
2000-12-07,0.21559381484985352,0.22406724027798086,0.21088681437927612,0.2174774547029729,408917600
2000-12-08,0.2268914431333542,0.230657893440214,0.21747746680787997,0.22312584757523074,435624000
2000-12-11,0.22877420485019684,0.23159924938207013,0.2240672051182236,0.22877420485019684,332511200
2000-12-12,0.23159925639629364,0.24101323100568875,0.22594999677034472,0.2297155916420356,386260000
2000-12-13,0.22595000267028809,0.2344234523863455,0.22406721775511196,0.2344234523863455,344887200
2000-12-14,0.21747739613056183,0.22971555886246814,0.21747739613056183,0.22642067953219588,263317600
2000-12-15,0.21182824671268463,0.22124307847228591,0.2108868414697032,0.21936026798632305,513945600
2000-12-18,0.21465244889259338,0.22030168512498252,0.20994546013302776,0.21936027983116782,325808000
2000-12-19,0.21088680624961853,0.22971561187543443,0.21088680624961853,0.21653518648483328,374007200
2000-12-20,0.21653521060943604,0.2203016609810846,0.2052384363105781,0.20759193671734766,565331200
2000-12-21,0.21182824671268463,0.22595005440785199,0.20900404355357563,0.21465243730195838,366844800
2000-12-22,0.22595000267028809,0.22595000267028809,0.21276957809645797,0.21276957809645797,318052000
2000-12-26,0.22124305367469788,0.22595002908269193,0.21465241324306916,0.22406724394742786,216815200
2000-12-27,0.22312574088573456,0.22312574088573456,0.2137109143133044,0.21606441355424422,325466400
2000-12-28,0.22312574088573456,0.22500855033434908,0.21559372376191893,0.21653510334656947,305177600
2000-12-29,0.22406721115112305,0.2259499960108074,0.218418831432406,0.22124302129176454,630336000
2001-01-02,0.22406721115112305,0.22971559086984011,0.21936021129241615,0.22406721115112305,452312000
2001-01-03,0.24666240811347961,0.25136940689306936,0.21747737657430277,0.21841878135815238,817073600
2001-01-04,0.25701871514320374,0.2786717102675947,0.25325226529886075,0.27325868774348766,739396000
2001-01-05,0.24666240811347961,0.261725638844822,0.24195457972516637,0.2551350008888095,412356000
2001-01-08,0.24948664009571075,0.25584109205148803,0.24007181131379174,0.25513504462747527,373699200
2001-01-09,0.2589014172554016,0.26572655775310505,0.2494865903507004,0.25325218424116924,588929600
2001-01-10,0.24948664009571075,0.2560764244330505,0.24195462120426744,0.25136944998618643,580781600
2001-01-11,0.27114054560661316,0.27867171066922486,0.24477969554104284,0.24477969554104284,803734400
2001-01-12,0.2589014172554016,0.2711404584326977,0.257018632879996,0.2692567941692766,423376800
2001-01-16,0.25796014070510864,0.27490616216150465,0.2560764756890721,0.2626671160941164,306118400
2001-01-17,0.253252238035202,0.2645498768547303,0.2485452635270372,0.2645498768547303,840873600
2001-01-18,0.28149595856666565,0.28243733859661285,0.26549131649313945,0.2683155320019868,1227010400
2001-01-19,0.29373493790626526,0.2946763429410955,0.2814959182635224,0.292793532871435,776664000
2001-01-22,0.28996941447257996,0.29561779579628156,0.27773039180918213,0.28714522381072916,519327200
2001-01-23,0.308798223733902,0.3153888650737486,0.28714522381728347,0.2909108197463942,879530400
2001-01-24,0.308798223733902,0.31162326914463784,0.294676415675505,0.3106818890171135,717091200
2001-01-25,0.3003257215023041,0.3097405556907709,0.2975015301844374,0.3097405556907709,489708800
2001-01-26,0.294676274061203,0.2984426977894109,0.2871450858222887,0.29373486924642395,482820800
2001-01-29,0.32668644189834595,0.3276278469761819,0.2946763564026388,0.2946763564026388,855528800
2001-01-30,0.32762789726257324,0.33139346787254825,0.31444746995987083,0.324803681595587,692423200
2001-01-31,0.32574498653411865,0.3389254097790982,0.3229207968762569,0.3238622018087649,730704800
2001-02-01,0.31821292638778687,0.32386218530378624,0.30879809821298465,0.3116231424753904,369695200
2001-02-02,0.3106817901134491,0.33045199834162187,0.30879812542989077,0.31821295443449893,427341600
2001-02-05,0.3040911555290222,0.30974038988979513,0.29750137093488777,0.30879813015931046,286115200
2001-02-06,0.31821292638778687,0.32221387829229875,0.30126693455571796,0.3036204090575545,462711200
2001-02-07,0.31256452202796936,0.3144473316444385,0.2984426957146828,0.311152427385447,393887200
2001-02-08,0.31256452202796936,0.31727152092948324,0.30409109942443124,0.3097403327429246,604128000
2001-02-09,0.2880866527557373,0.3135061054389311,0.28149601087435644,0.3087982491069731,590083200
2001-02-12,0.2965601086616516,0.3012671106966757,0.28337967838222206,0.2871452749823062,274120000
2001-02-13,0.2880866527557373,0.3078568689020983,0.2862038420666411,0.30032567642506014,237070400
2001-02-14,0.29373493790626526,0.29561772283626075,0.2786717031590316,0.289027937871779,309120000
2001-02-15,0.3022083044052124,0.3097403477039873,0.29655992556229516,0.29655992556229516,311416000
2001-02-16,0.2862037420272827,0.2937349318718766,0.28243729235639375,0.2862037420272827,263911200
2001-02-20,0.27584752440452576,0.29279354477043357,0.2739647393980147,0.28902794961774547,314893600
2001-02-21,0.2843208611011505,0.300325470008893,0.27490603479668624,0.27490603479668624,390258400
2001-02-22,0.28337955474853516,0.29185212454752946,0.2711405352437219,0.28714514970575417,431961600
2001-02-23,0.28337955474853516,0.2843209597727561,0.2749061302009409,0.2805545100669371,293865600
2001-02-26,0.29373493790626526,0.2965599826197006,0.27961310819386187,0.2871451529417835,206438400
2001-02-27,0.2918521463871002,0.2927935514817674,0.28149593615576385,0.2904400513149328,348516000
2001-02-28,0.2749061584472656,0.29279355965598713,0.27302334820536694,0.29185215453503777,508233600
2001-03-01,0.2824372947216034,0.2824372947216034,0.2589014903663084,0.26831549032071844,330461600
2001-03-02,0.28996941447257996,0.30785684359935056,0.27490620114733133,0.2758475812748341,406201600
2001-03-05,0.3069153428077698,0.3087981276164482,0.28996932422245614,0.29185210903113457,324172800
2001-03-06,0.32386213541030884,0.3323347026468419,0.3116230944674323,0.3120938094070111,731802400
2001-03-07,0.32009586691856384,0.32574510300266024,0.31256467504508423,0.3210372721876666,419540800
2001-03-08,0.31350603699684143,0.3182130124126467,0.30785680169330376,0.3116232267187851,204859200
